"x"	"y"	"z"	"id"	"BHD"	"h"	"crownLength"	"crownArea"	"crownVolume"	"crownDiameter"	"tile"	"scanID"
-84,27356713	-5,397292184	-22,826	252	30,89006897	25,84	14,99	17,1	33,8	5,1	"tile_4_14"	1
-85,75260133	-9,201147867	-25,199	253	31,35373333	25,84	18,84	20,7	59,4	5,5	"tile_4_14"	1
-105,1587468	-30,0951153	-46,59	254	27,65180597	25,3	0	0	0	0	"tile_3_13"	1
-76,84219794	-19,10704735	-28,007	255	19,75243137	23,51	14,76	17	35,3	5	"tile_4_13"	1
-97,49221451	-19,33141039	-36,43	256	28,46317647	28,66	17,66	17,6	33,3	5,2	"tile_3_13"	1
-109,19533	9,111131478	-23,797	257	34,3769971	22,26	12,16	25,6	49,7	6	"tile_3_15"	1
-109,7663043	5,480983429	-25,924	258	28	25,84	17,64	17,7	40	5,1	"tile_3_15"	1
-103,22383	-11,29853867	-33,583	259	28,2564	26,45	10,25	9,6	14,7	3,9	"tile_3_14"	1
-83,70996733	-22,02364617	-32,945	260	24,20756667	24,7	13,15	11	19	4	"tile_4_13"	1
-82,71035049	-15,5111708	-28,491	261	25,85513272	29,49	18,24	24,4	51	5,8	"tile_4_14"	1
-119,7572096	16,8409565	-24,229	262	26,45268482	22,24	16,44	18	35,1	5,1	"tile_2_15"	1
-126,1473103	13,79623486	-29,132	263	36,4600381	27,33	18,88	23,7	39,3	6	"tile_2_15"	1
-131,1435413	17,501036	-29,397	264	32,71253333	23,62	21,82	23	45,2	5,5	"tile_2_15"	1
-102,7844819	-15,78922205	-36,037	265	36,03522892	27,46	22,06	21,2	55,3	5,5	"tile_3_14"	1
-101,7744576	-12,20211294	-33,519	266	31,50352941	27	20,15	16,2	34,2	4,8	"tile_3_14"	1
-105,8850122	-21,0927898	-40,612	267	32,18946939	27,75	16,15	17,3	43,1	5	"tile_3_13"	1
-107,9274111	-19,26983039	-40,403	268	22,57203272	25,45	15,35	11,5	28,5	4,1	"tile_3_13"	1
-119,7928268	13,2913813	-26,17	269	18,36269672	22,29	13,19	20,1	33,2	5,4	"tile_2_15"	1
-140,2428366	16,173624	-32,978	270	24,00497143	16,8	11,4	14,7	34,5	4,6	"tile_1_15"	1
-127,2034124	10,51714629	-31,505	271	36,42902857	28,8	25	21,9	41,5	5,6	"tile_2_15"	1
-107,9527933	2,630630235	-26,249	272	17,25318841	19,71	0	0	0	0	"tile_3_14"	1
-94,02124952	-14,09594733	-32,557	273	17,64847601	22,26	14,21	18	41,6	5,1	"tile_4_14"	1
-93,97642	-14,33364	-32,819	274	18,75085714	11,28	0	0	0	0	"tile_4_14"	1
-99,14603264	-21,25087954	-38,646	275	18,80213793	23,21	14,01	13,3	27,1	4,5	"tile_3_13"	1
-98,97136025	-21,32722911	-38,421	276	4,695341772	15,14	10,19	1,9	1	1,7	"tile_3_13"	1
-112,2716085	11,67647397	-22,863	277	15,78929855	19,91	12,01	12,3	22,6	4,3	"tile_3_15"	1
-128,0076618	16,23553871	-28,202	278	29,15031579	23,4	21,25	19,2	44,9	5,2	"tile_2_15"	1
-102,8160031	-6,001047357	-29,823	279	27,34935714	24,46	0	0	0	0	"tile_3_14"	1
-100,3107693	-27,507324	-41,88	280	24,7408	22,84	12,19	12,1	22,5	4,2	"tile_3_13"	1
-137,5916806	22,35754893	-28,879	281	26,67665681	20,18	9,38	20	26,1	5,6	"tile_1_15"	1
-138,0316288	22,02628419	-29,347	282	7,799961905	10,25	8,6	8,5	13,3	3,7	"tile_1_15"	1
-137,9467877	21,875154	-29,669	283	6,082685714	3,68	0	0	0	0	"tile_1_15"	1
-138,9042157	13,14477168	-34,334	284	21,95558919	22,47	16,32	14,2	37,9	4,6	"tile_1_15"	1
-124,1922427	6,559132	-31,635	285	22,92552381	0,86	0	0	0	0	"tile_2_15"	1
-143,0165518	7,499987183	-38,649	286	34,32526761	24,12	0	0	0	0	"tile_1_15"	1
-149,6048043	17,52048782	-35,718	287	19,8134958	17,25	0	0	0	0	"tile_1_15"	1
-118,3127332	2,5648057	-31,939	288	32,47735582	23,52	9,77	19,4	32,1	5,5	"tile_2_14"	1
-67,65273844	2,833505116	-12,39	289	8,464820296	10,06	0	0	0	0	"tile_5_14"	1
-113,9974311	6,870757001	-27,054	290	22,06479345	24,82	12,62	13,8	25,6	4,4	"tile_3_15"	1
-104,7608479	0,903976459	-26,649	291	22,0274414	26,53	15,98	15,7	28,9	4,8	"tile_3_14"	1
-137,3075766	17,84852514	-31,045	292	36,78685714	23,13	17,53	22,6	53	5,6	"tile_1_15"	1
-93,45043739	-24,77849435	-38,599	293	32,51234783	26,29	18,64	16,6	46,7	5	"tile_4_13"	1
-65,76771843	-0,558616863	-13,392	294	15,99960784	23,07	15,57	11,1	19,5	4,2	"tile_5_14"	1
-65,73890171	-0,872726667	-13,369	295	24,43855238	21,26	10,81	10,5	13,1	3,9	"tile_5_14"	1
-131,325727	11,51778814	-32,408	296	24,75117181	22,57	14,77	25,1	37	5,9	"tile_2_15"	1
-105,7474648	-13,71131333	-35,577	297	28,48224762	27,84	20,84	18,1	38,9	5,2	"tile_3_14"	1
-145,2253096	12,60850526	-36,498	298	18,30722424	17,22	12,17	9,3	24,7	3,7	"tile_1_15"	1
-112,799215	-8,052475	-35,04	299	26,662	23,18	7,73	11,4	17,3	4	"tile_3_14"	1
-89,38032384	-13,68476655	-30,11	300	17,09240678	22,98	17,58	23,8	47,2	5,9	"tile_4_14"	1
-135,7152276	23,78678915	-28,155	301	25,79869512	14,13	8,83	7,8	13,9	3,5	"tile_2_15"	1
-110,8000826	-3,386310274	-32,22	302	10,11443392	12,12	5,62	4,8	8,2	2,6	"tile_3_14"	1
-108,8221338	-10,25827959	-34,867	303	24,62544898	26,02	15,47	22,7	50,5	5,6	"tile_3_14"	1
-92,06253333	-22,92400586	-36,853	304	17,30350201	25,41	12,71	10,5	22,9	4,1	"tile_4_13"	1
-83,14995024	-8,780532683	-24,201	305	27,66669919	26,29	17,64	16,5	35,2	5,1	"tile_4_14"	1
-114,0850469	-10,13146368	-37,309	306	25,1944	24,14	12,24	11,5	26,8	4	"tile_3_14"	1
-118,9305438	9,204191096	-27,915	307	24,29785548	25,14	16,24	13,7	21,9	4,6	"tile_2_15"	1
-122,3480348	17,68786044	-24,311	308	10,76732598	9,25	0	0	0	0	"tile_2_15"	1
-86,42306587	-6,319699203	-24,443	309	25,67621739	26,32	14,67	11,2	26,2	4,3	"tile_4_14"	1
-144,7669231	12,50715224	-36,638	310	4,15886121	6,47	3,42	3,2	3,5	2,4	"tile_1_15"	1
-112,133012	-14,04712771	-38,674	311	27,17457143	27,35	20,2	16,2	34,7	4,9	"tile_3_14"	1
-76,01604702	13,34083927	-10,907	312	37,84249796	23,35	0	0	0	0	"tile_5_15"	1
-109,1431252	32,54979936	-13,947	313	40,97015714	29,52	22,37	32,5	43,4	7,4	"tile_3_16"	1
-84,01357216	-24,26553314	-34,973	314	33,80933333	23,9	12,65	18	30,1	5,1	"tile_4_13"	1
-124,7103594	2,620761622	-34,114	315	31,46387027	24,2	18,75	17,1	34,7	4,9	"tile_2_14"	1
-95,64994207	-0,72523977	-24,528	316	37,69997373	26,04	0	0	0	0	"tile_4_14"	1
-126,2670143	12,55552286	-29,644	317	10,01885714	5,56	0	0	0	0	"tile_2_15"	1
-94,5040064	-18,346983	-34,556	318	11,11	4,3	0	0	0	0	"tile_4_13"	1
-128,857894	7,137786	-33,881	319	8,3044	11,49	8,74	8,8	17,2	3,5	"tile_2_15"	1
-126,8539282	4,813197667	-34,173	320	34,4067	25,37	18,97	23,8	50,4	5,8	"tile_2_15"	1
-137,1578493	10,07514133	-35,847	321	39,33946667	26,55	17,35	33,9	65,5	6,9	"tile_1_15"	1
-63,81199392	-2,737598627	-14,556	322	33,36952941	22,12	11,52	14,6	26,2	4,6	"tile_5_14"	1
-129,140634	13,97701501	-30,731	323	6,574927973	6,28	0	0	0	0	"tile_2_15"	1
-128,3044599	24,7408991	-24,383	324	18,04570149	22,23	0	0	0	0	"tile_2_16"	1
-51,32576334	-2,291286041	-10,655	325	35,60922326	24,17	19,77	13,8	33,5	4,9	"tile_6_14"	1
-89,5700701	-13,85269187	-30,405	326	15,2659541	4,38	0	0	0	0	"tile_4_14"	1
-119,124852	-5,385333333	-36,096	327	28,68266667	23,66	14,76	11,1	25,5	4,3	"tile_2_14"	1
-138,3194329	4,159958	-39,735	328	32,26697143	25,71	21,96	21,2	53,8	5,4	"tile_1_15"	1
-133,1652914	1,930125201	-39,292	329	16,59210148	20,11	13,61	12,1	33,4	4,3	"tile_2_14"	1
-104,023368	-18,647664	-38,517	330	39,37706667	28,19	18,34	21,2	47,5	5,5	"tile_3_13"	1
-133,3081063	4,689020141	-37,804	331	30,92969014	26,73	17,83	22,4	46,1	5,5	"tile_2_15"	1
-114,1532427	-14,03664421	-39,635	332	23,93914019	24,4	12,7	9,4	24,2	3,7	"tile_3_14"	1
-111,8341889	-18,52132979	-41,811	333	26,05489362	26,21	9,21	7,3	16,1	3,4	"tile_3_13"	1
-107,6137175	-12,60209323	-36,527	334	6,742819222	8,4	0	0	0	0	"tile_3_14"	1
-116,2393398	-12,06931886	-39,379	335	19,86937143	21,69	14,04	8,6	24,6	3,4	"tile_2_14"	1
-90,75149602	22,69756422	-12,341	336	39,91642236	27,22	24,27	41,3	66,7	7,8	"tile_4_15"	1
-143,5010338	17,39452243	-33,349	337	28,70138318	22,98	16,38	18,1	40,5	5,2	"tile_1_15"	1
-142,6191213	10,71649957	-36,836	338	31,19095652	24,07	16,12	16,2	36,8	4,8	"tile_1_15"	1
-144,9332445	5,746119189	-40,353	339	21,82425808	12,79	9,59	13,2	38,9	4,4	"tile_1_15"	1
-129,4856176	1,661480612	-37,793	340	34,00689796	23,24	0	0	0	0	"tile_2_14"	1
-131,4220842	-4,817480203	-42,357	341	32,61181242	28,13	21,78	17,9	45,9	5,2	"tile_2_14"	1
-74,00200998	-22,36058522	-29,297	342	30,54178119	22,03	11,88	9,5	19	3,7	"tile_5_13"	1
-147,1524026	12,50646316	-37,083	343	12,96477354	17,66	0	0	0	0	"tile_1_15"	1
-61,42373048	1,596837524	-11,505	344	32,13161905	23,19	14,09	18,3	29,6	5,3	"tile_5_14"	1
-139,0952716	23,4431997	-28,874	345	15,34880597	10,44	0	0	0	0	"tile_1_15"	1
-145,9217634	14,28521362	-35,555	346	16,8467234	20,75	12,15	6,7	10,8	3,2	"tile_1_15"	1
-89,65265629	-23,97323829	-36,269	347	30,24897143	26,16	15,11	17,4	33,1	5,6	"tile_4_13"	1
-130,4877013	6,240925333	-35,261	348	6,0176	6,32	4,17	3,8	5,4	2,3	"tile_2_15"	1
-138,3432652	12,76189826	-34,751	349	6,427652174	6,09	0	0	0	0	"tile_1_15"	1
-122,456593	-9,54846087	-40,993	350	24,13113043	22,2	13,05	8,9	22,1	3,5	"tile_2_14"	1
-118,8791807	-7,430692143	-37,899	351	21,46785714	25,23	14,28	7	15,5	3,1	"tile_2_14"	1
-68,89034346	-3,657779568	-16,013	352	7,828713514	9,14	3,44	0,5	0,4	1,1	"tile_5_14"	1
-68,73297347	-3,718156982	-16,103	353	10,34087018	14,33	9,43	8	14,3	3,4	"tile_5_14"	1
-103,1036817	-28,74921264	-44,136	354	20,38378616	27,4	23,55	15,2	43,8	5	"tile_3_13"	1
-90,98529382	-23,01595721	-36,759	355	7,164264706	5,71	0	0	0	0	"tile_4_13"	1
-75,72477502	-25,98395598	-32,471	356	29,31923445	24,7	17,65	19,2	37,5	5,2	"tile_5_13"	1
-122,2068648	-6,588866	-38,848	357	26,3585	23,94	16,79	14,2	39,6	4,5	"tile_2_14"	1
-74,3332852	-33,74767797	-36,429	358	26,2635935	25,34	14,29	21,4	40,3	5,4	"tile_5_13"	1
-79,96232664	-20,84889269	-30,498	359	22,13652573	22,42	10,72	10,8	17,1	4,1	"tile_4_13"	1
-71,34476775	12,86013958	-8,351	360	40,41870423	26,42	0	0	0	0	"tile_5_15"	1
-60,89416322	1,620956102	-12,029	361	26,82488136	28,45	0	0	0	0	"tile_5_14"	1
-138,3403525	21,01328882	-30,117	362	8,240431373	6,38	2,38	1,4	1,4	1,6	"tile_1_15"	1
-120,1483761	-10,85343935	-40,406	363	30,83704065	26,94	18,09	16,4	42,7	5	"tile_2_14"	1
-100,9458265	-23,42386231	-40,288	364	24,30784615	24,72	17,47	15,1	44,4	4,5	"tile_3_13"	1
-81,26676433	-18,20298567	-29,606	365	28,22846667	24,07	17,42	21	39,6	5,8	"tile_4_13"	1
-116,9327187	-15,184532	-41,562	366	29,51866667	25,16	17,76	14,4	35,7	4,4	"tile_2_14"	1
-107,2010862	-16,65106407	-38,847	367	7,605243762	9,77	3,52	1,3	1,1	1,4	"tile_3_13"	1
-110,198262	-16,99961273	-39,371	368	27,45654545	26,51	16,51	14,7	35	4,6	"tile_3_13"	1
-143,4040117	16,91116494	-33,631	369	6,082172643	5,56	0	0	0	0	"tile_1_15"	1
-116,8627393	-10,11698	-38,943	370	20,69952381	22,68	13,33	10,3	25,6	3,8	"tile_2_14"	1
-77,71371399	-30,13208283	-36,198	371	29,25606867	24,85	17,15	17,1	32,7	5,1	"tile_4_13"	1
-81,22231943	-25,11826657	-34,213	372	23,64034286	25,73	21,03	13	24,2	4,5	"tile_4_13"	1
-80,24703304	-32,23913006	-38,033	373	25,61665306	25,58	15,43	10,5	19,9	3,9	"tile_4_13"	1
-82,68978411	-26,5586547	-35,861	374	26,00622703	23,5	12,55	12	21	4,3	"tile_4_13"	1
-86,55310605	-18,9619216	-32,233	375	21,96087395	23,34	16,04	19,1	36,8	5,2	"tile_4_13"	1
-86,42445818	-26,91306954	-37,084	376	22,59074772	25,18	17,83	14,3	34,1	4,7	"tile_4_13"	1
-78,56977865	-35,4391081	-39,205	377	25,01919	22,16	11,46	11,1	23,6	3,9	"tile_4_13"	1
-79,34999743	-22,85376943	-31,649	378	29,1496	26,79	19,29	11,9	22,8	4,2	"tile_4_13"	1
-82,56705871	-34,01603339	-40,263	379	23,11495279	24,6	14,05	10,3	20,9	3,9	"tile_4_13"	1
-81,30309333	-40,91761467	-43,492	380	23,03146667	23,05	12,75	9,5	21	3,6	"tile_4_12"	1
-83,94545553	-30,02393098	-38,251	381	19,53543089	19,15	0	0	0	0	"tile_4_13"	1
-115,8364696	-21,65060379	-45,733	382	22,3031248	23,09	15,39	12,9	31,9	4,6	"tile_3_13"	1
-109,0172059	-22,91253794	-43,287	383	22,71395963	24,46	14,91	12,5	31,6	4,2	"tile_3_13"	1
-94,2458981	20,83020857	-14,092	384	28,79017143	24,37	8,47	11,5	15,7	4,4	"tile_4_15"	1
-111,9050922	-21,27979227	-43,658	385	23,01991277	25,02	20,37	17,9	55	5,1	"tile_3_13"	1
-86,00169819	-32,81802836	-41,172	386	26,4879774	25,73	19,68	12,7	22,9	4,2	"tile_4_13"	1
-120,496549	-14,91967413	-43,317	387	26,81919056	21,77	14,57	13,5	37,2	4,5	"tile_2_14"	1
-122,3728487	-13,03783864	-43,158	388	21,36386067	19,32	12,07	10,1	25,1	4	"tile_2_14"	1
-83,746026	-36,01583133	-42,054	389	27,69533333	26,22	18,22	11,9	23,1	4,1	"tile_4_12"	1
-87,00971858	-41,07286774	-45,582	390	24,87667438	24,95	20,55	14,6	34,1	4,5	"tile_4_12"	1
-111,2607656	-14,09027695	-38,453	391	7,691587786	8,82	4,87	3,3	4,9	2,2	"tile_3_14"	1
-79,22789533	-37,85745047	-40,976	392	26,37025545	24,42	12,97	12,6	26,2	4,4	"tile_4_12"	1
-98,32559875	-27,82165352	-41,682	393	34,09702181	22,95	14,65	15,4	26,8	4,9	"tile_3_13"	1
-85,09839695	-34,64003821	-41,89	394	14,20696842	12,96	5,86	5,2	6	2,8	"tile_4_13"	1
-82,2222457	-47,98932875	-48,323	395	24,39871756	24,58	14,48	10,1	25,5	3,8	"tile_4_12"	1
-88,549836	-22,42950533	-34,736	396	29,01333333	23,39	10,24	14,8	23,1	4,6	"tile_4_13"	1
-51,44266617	-7,159871464	-13,139	397	33,96149533	21,44	7,74	7,8	12,4	3,3	"tile_6_14"	1
-88,53942635	-31,16515028	-40,775	398	21,07052209	21,34	14,44	14,6	39,2	4,5	"tile_4_13"	1
-96,35891971	-21,88520886	-37,219	399	28,17091429	24,85	13,9	14,5	28,8	4,6	"tile_3_13"	1
-102,3015417	-33,48203095	-46,849	400	29,70776434	24,84	15,19	16,5	33,6	4,8	"tile_3_13"	1
-114,8464457	-19,03427743	-43,597	401	24,27868571	24,63	16,83	8,5	22,6	3,6	"tile_3_13"	1
-131,4007828	-2,963281125	-40,962	402	33,041425	25,76	16,86	17,8	50,4	5,1	"tile_2_14"	1
-114,1307424	-18,31235868	-42,666	403	7,300385882	9,7	4,2	3,3	4,4	2,3	"tile_3_13"	1
-107,528566	-25,68742642	-44,445	404	34,51915447	25,55	0	0	0	0	"tile_3_13"	1
-97,53957858	-25,83762804	-40,353	405	30,90228817	26,28	12,78	17	33,1	4,9	"tile_3_13"	1
-68,39621006	-9,667508089	-19,144	406	29,94861972	23,13	17,73	18,8	39,9	5,5	"tile_5_14"	1
-135,2219949	-0,069793032	-41,804	407	8,20923871	9,45	0	0	0	0	"tile_2_14"	1
-74,24504925	-38,70466816	-39,28	408	21,97391837	26,33	15,58	13,2	22,9	4,5	"tile_5_12"	1
-110,3389597	-26,69460568	-45,819	409	21,09266995	19,79	13,19	57,7	106,7	8,9	"tile_3_13"	1
-104,2602012	-22,02635048	-40,726	410	8,7515	14,8	8,2	8,5	16,1	3,4	"tile_3_13"	1
-77,59768791	-42,0870233	-42,884	411	22,69735826	24,99	12,59	12,3	21,4	4,5	"tile_4_12"	1
-77,25809642	-21,04019847	-29,826	412	14,17515829	19,79	9,49	10	14,3	4,1	"tile_4_13"	1
-80,07663216	-15,0606306	-27,415	413	22,86403241	20,63	10,53	14	26,3	4,6	"tile_4_14"	1
-69,52775161	-25,35265036	-29,541	414	26,09352262	24,99	15,94	21,5	41,5	5,5	"tile_5_13"	1
-93,464926	-32,1282684	-42,94	415	25,41896	25,65	19,55	18,2	31,9	5,1	"tile_4_13"	1
-79,51604133	-42,80929467	-43,897	416	23,36186667	21,25	0	0	0	0	"tile_4_12"	1
-89,31593162	-27,45905067	-38,874	417	31,77771429	26,97	19,12	11,3	29,6	4	"tile_4_13"	1
-78,60167591	-32,9006655	-37,996	418	9,378845638	16	5,65	3	4,3	2,3	"tile_4_13"	1
-73,463702	-25,17977383	-30,904	419	24,64496667	25,98	13,38	14,6	21,8	4,7	"tile_5_13"	1
-97,96450525	-36,07168578	-46,61	420	28,94518227	26,15	20,3	20,5	46,3	5,4	"tile_3_12"	1
-75,66308852	-27,40876621	-33,995	421	7,046533541	1,97	0	0	0	0	"tile_5_13"	1
-75,74035723	-27,33476134	-33,442	422	5,781939394	9,11	0	0	0	0	"tile_5_13"	1
-45,80304657	-17,32012886	-16,953	423	25,75285714	23,22	20,66	16,1	37,5	4,8	"tile_6_13"	1
-96,59111767	-32,48534566	-44,276	424	26,02904403	23,34	16,64	12,2	31,6	4,3	"tile_3_13"	1
-77,00550144	-37,95257379	-40,186	425	19,6985	22,84	13,69	9,4	23,1	3,7	"tile_4_12"	1
-98,30618433	-30,27388	-43,174	426	33,3318	25,65	22,75	24,6	65	6,3	"tile_3_13"	1
-78,92933226	-32,26597096	-37,655	427	29,12169353	23,25	11,5	11,9	22	4,2	"tile_4_13"	1
-77,49718538	-29,41153212	-36,107	428	6,926962723	4,21	0	0	0	0	"tile_4_13"	1
-72,39814385	-44,25232267	-42,11	429	36,2986359	25,96	17,46	23,9	53,8	6,2	"tile_5_12"	1
-71,870819	-33,253462	-35,725	430	8,0926	4,46	0	0	0	0	"tile_5_13"	1
-71,94788286	-33,12868343	-35,385	431	5,877657143	13,58	11,68	3,5	4,6	2,2	"tile_5_13"	1
-71,73530714	-33,18313286	-35,532	432	5,420285714	4,41	0	0	0	0	"tile_5_13"	1
-70,03939234	-38,91128998	-37,838	433	24,25750538	21,4	0	0	0	0	"tile_5_12"	1
-69,41063416	-40,87220168	-38,867	434	33,52690511	26,8	22,95	17,1	32,4	5,3	"tile_5_12"	1
-70,79976643	-30,426565	-33,409	435	27,12780952	21,67	12,57	18,3	34,5	5,1	"tile_5_13"	1
-72,25397333	-27,83139333	-32,338	436	27,032	21,28	8,58	11,6	17,6	4,1	"tile_5_13"	1
-77,74665029	-43,69086143	-44,069	437	22,44474286	23,67	14,02	8,9	20,6	4,1	"tile_4_12"	1
-74,15816914	0,787502476	-15,781	438	33,05805714	28	15,95	23	43,7	5,6	"tile_5_14"	1
-40,33446057	-25,29346886	-20,829	439	29,91611429	21,63	11,93	11,5	22,5	4	"tile_6_13"	1
-80,51947113	-35,3488019	-40,088	440	20,37104886	22,99	11,44	6,2	15	3,1	"tile_4_13"	1
-90,30231533	-35,47451673	-43,997	441	6,862754864	10,01	8,16	10,3	18,2	3,8	"tile_4_13"	1
-101,0624819	-29,07674598	-42,876	442	9,069046729	20,59	15,09	8,9	24,6	3,6	"tile_3_13"	1
-74,793026	-29,04173	-34,155	443	28,87422857	22,94	11,64	15,4	26,4	4,7	"tile_5_13"	1
-72,67487208	-36,46097643	-37,653	444	22,06966667	23,2	12,6	9	21,5	3,7	"tile_5_12"	1
-72,72187386	-4,83225693	-17,982	445	28,7902807	26,34	17,84	21,2	49,1	5,5	"tile_5_14"	1
-75,74851354	-40,68652907	-41,093	446	21,06640994	23,04	11,64	10,4	19,4	3,9	"tile_5_12"	1
-83,90087401	-41,21978599	-44,868	447	19,9657485	7,94	0	0	0	0	"tile_4_12"	1
-84,14789269	-40,91982057	-44,769	448	5,337983003	1,49	0	0	0	0	"tile_4_12"	1
-47,61091835	-28,27303504	-25,696	449	27,63121045	26,27	15,52	15,9	34	4,7	"tile_6_13"	1
-45,04578843	-29,43167037	-25,563	450	31,51279295	28,02	19,52	16,7	45,4	4,9	"tile_6_13"	1
-71,85592953	-12,36698121	-20,836	451	29,23071028	20,95	12,7	19,9	39,4	5,2	"tile_5_14"	1
-90,83961315	-5,216110822	-25,977	452	26	26,04	18,59	12,2	31	4,2	"tile_4_14"	1
-93,2732725	-35,18850938	-44,83	453	9,146458333	8,6	7,4	8,5	16,7	3,5	"tile_4_13"	1
-88,78308043	-36,11610681	-43,876	454	31,85038298	24,94	22,54	26,5	58,1	6,1	"tile_4_12"	1
-132,2512638	-2,579545676	-41,247	455	9,613324324	11,56	0	0	0	0	"tile_2_14"	1
-51,04579965	-36,23778117	-31,188	456	28,04201732	27	16,9	19,2	37,5	5,3	"tile_6_12"	1
-65,73756361	-31,4216097	-33,045	457	13,19687554	9,42	8,42	12,2	23,9	4,1	"tile_5_13"	1
-56,29761612	-26,69958718	-27,327	458	35,17872214	32,63	26,83	32,6	88,4	6,7	"tile_5_13"	1
-50,28306952	-9,078526095	-14,176	459	19,78072381	25,14	17,14	13,2	24,5	4,5	"tile_6_14"	1
-50,18585663	-9,250613835	-14,336	460	11,72465387	2,7	0	0	0	0	"tile_6_14"	1
-54,66461133	-32,178854	-29,721	461	33,02226667	28,52	16,57	14,8	26,1	4,7	"tile_6_13"	1
-81,81972294	-37,68403471	-42,161	462	20,78282353	19,72	9,97	9,5	22,6	3,7	"tile_4_12"	1
-67,85650538	-31,91415895	-33,558	463	24,63188197	24	13,95	7,2	13,7	3,2	"tile_5_13"	1
-67,72597463	-43,81649942	-40,292	464	10,26069086	10,79	6,09	9,2	15,6	3,6	"tile_5_12"	1
-56,40648253	-22,80567337	-24,951	465	18,97090312	27,51	21,16	12,9	37,1	4,3	"tile_5_13"	1
-76,76672062	-50,91582965	-47,336	466	21,29283186	23,57	12,97	11,2	20,9	4	"tile_4_12"	1
-76,83946905	-48,28767524	-46,155	467	21,89066667	24,62	14,02	10	22,5	3,7	"tile_4_12"	1
-76,93179575	-44,8963546	-44,325	468	26,68287356	21,95	14,6	13,8	23,7	4,5	"tile_4_12"	1
-79,23220838	-50,18066281	-48,269	469	21,48106702	22,2	11,3	9,2	20,2	3,9	"tile_4_12"	1
-84,63133308	-45,16152778	-47,257	470	24,45187027	23,43	11,58	12,8	30	4,4	"tile_4_12"	1
-87,10911991	-46,9518796	-48,951	471	28,49062555	24,46	17,26	15,1	42,1	4,6	"tile_4_12"	1
-81,91439516	-36,19052658	-41,304	472	9,913267081	9,12	0	0	0	0	"tile_4_12"	1
-61,74508733	-41,2768	-38,298	473	40,35173333	30,13	23,68	21,9	41	5,7	"tile_5_12"	1
-70,26281378	6,918585655	-11,463	474	25,16356428	22,14	12,89	18,1	31,5	5,2	"tile_5_15"	1
-56,99314229	-40,20364686	-35,639	475	24,09702857	25,27	15,47	15,7	27,4	4,7	"tile_5_12"	1
-56,37208533	-42,53647733	-37,606	476	30,90133333	26,41	8,76	10	14,1	3,9	"tile_5_12"	1
-68,9086407	-52,45333958	-46,397	477	13,85811268	3,65	0	0	0	0	"tile_5_12"	1
-68,81519891	-52,15442669	-45,884	478	4,895392097	6,97	0	0	0	0	"tile_5_12"	1
-106,0913268	-22,23343621	-41,306	479	5,186420168	6,47	0	0	0	0	"tile_3_13"	1
-70,41179456	-9,006640414	-19,572	480	24,08742688	26	19,6	17,4	45,6	5	"tile_5_14"	1
-87,1872191	-42,8644274	-46,882	481	15,82747527	15,02	6,57	4,9	8,6	2,8	"tile_4_12"	1
-74,39902787	-49,11804329	-45,534	482	19,57135743	22,61	16,76	12,2	22,1	4,7	"tile_5_12"	1
-74,27497038	-50,03373954	-46,507	483	8,741195402	12,25	4,05	3	4,6	2	"tile_5_12"	1
-74,10547493	-51,84787236	-47,131	484	9,298450955	12,16	4,16	4,9	6,1	2,7	"tile_5_12"	1
-68,79560543	-47,2507018	-43,705	485	11,1381578	14,38	8,58	6,5	14,6	3,2	"tile_5_12"	1
-58,37282431	-38,96723196	-34,963	486	28,37529187	26,94	15,24	14,6	24,9	4,7	"tile_5_12"	1
-75,55448864	-47,12582537	-45,177	487	7,839190661	11,5	5,05	3,7	5,4	2,3	"tile_5_12"	1
-56,32718696	-37,10730652	-33,748	488	28,86295652	27,04	12,69	15,1	24,2	4,6	"tile_5_12"	1
-91,27946267	13,205536	-16,117	489	39,47813333	29,12	0	0	0	0	"tile_4_15"	1
-47,847968	-43,99348	-36,048	490	34,99146667	23,63	6,83	11,4	10,9	4,2	"tile_6_12"	1
-48,13544361	-40,88231128	-34,091	491	28,79594754	28,5	12,4	23	28,6	6	"tile_6_12"	1
-66,34590189	-38,52238687	-37,554	492	10,84571674	7,23	0	0	0	0	"tile_5_12"	1
-44,97552099	-50,64337416	-38,411	493	10,39840994	11,27	5,62	10,4	9,6	4,2	"tile_6_12"	1
-53,24653456	-30,17816982	-28,165	494	23,89338596	26,08	18,38	22,8	49,5	5,7	"tile_6_13"	1
-43,77472086	-31,82334718	-26,297	495	33,16099522	29,9	22,95	23,3	60,5	5,9	"tile_6_13"	1
-69,260577	0,52336412	-14,346	496	15,34648927	22,29	14,09	9,9	16,7	3,9	"tile_5_14"	1
-47,50690236	-36,87022967	-30,902	497	28,25110889	20,31	8,51	17,6	25,7	5	"tile_6_12"	1
-58,46424136	-24,43014014	-26,791	498	22,2684	24,71	0	0	0	0	"tile_5_13"	1
-71,98938699	-57,0964342	-49,117	499	24,23091747	22,93	19,18	16,3	35,4	4,9	"tile_5_11"	1
-50,53525333	-40,61617667	-34,311	500	28,53266667	25,44	7,99	10,7	14,6	4,3	"tile_6_12"	1
-69,62135	-3,168525	-15,701	501	28,932	26,28	18,23	25,8	36,8	5,9	"tile_5_14"	1
-105,2580103	-33,39868789	-47,949	502	17,51465263	16,53	0	0	0	0	"tile_3_13"	1
